filepath,source,original_label,label,label_id,split
data/ESC-50/audio/4-132383-A-2.wav,ESC-50,pig,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/163279.wav,FSD50K-dev,"Growling,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/17442.wav,FSD50K-dev,"Mechanical_fan,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/30939.wav,FSD50K-eval,"Chewing_and_mastication,Chuckle_and_chortle,Breathing,Laughter,Human_voice,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/162417.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/99258.wav,FSD50K-dev,"Ratchet_and_pawl,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/78236.wav,FSD50K-eval,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/416510.wav,FSD50K-dev,"Gasp,Human_voice,Breathing,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/388553.wav,FSD50K-dev,Mechanisms,motor,2,train
data/ESC-50/audio/5-191131-A-40.wav,ESC-50,helicopter,motor,2,train
data/ESC-50/audio/2-32515-B-4.wav,ESC-50,frog,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236064.wav,FSD50K-dev,"Bark,Animal,Dog,Domestic_animals_and_pets",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/420655.wav,FSD50K-eval,"Screech,Train,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/418153.wav,FSD50K-dev,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/427365.wav,FSD50K-eval,"Breathing,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236017.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/241543.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/41134.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/368209.wav,FSD50K-dev,"Motorcycle,Engine,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/143125.wav,FSD50K-dev,"Wild_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/16649.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/199754.wav,FSD50K-dev,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/257046.wav,FSD50K-dev,Run,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/377491.wav,FSD50K-dev,Walk_and_footsteps,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/56975.wav,FSD50K-dev,Fart,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/241245.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/317845.wav,FSD50K-dev,Human_voice,human,1,train
data/ESC-50/audio/1-172649-D-40.wav,ESC-50,helicopter,motor,2,train
data/ESC-50/audio/1-40730-A-1.wav,ESC-50,rooster,animal,5,train
data/ESC-50/audio/1-63679-A-24.wav,ESC-50,coughing,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/76118.wav,FSD50K-dev,"Race_car_and_auto_racing,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/216097.wav,FSD50K-dev,Chewing_and_mastication,human,1,train
data/ESC-50/audio/4-188287-A-9.wav,ESC-50,crow,bird,0,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/396609.wav,FSD50K-dev,"Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/368470.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/151800.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/160801.wav,FSD50K-dev,"Bus,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/321971.wav,FSD50K-dev,"Screaming,Yell,Human_voice,Shout",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/433662.wav,FSD50K-dev,"Engine,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/427694.wav,FSD50K-eval,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/412772.wav,FSD50K-dev,"Bicycle,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/86666.wav,FSD50K-dev,Fart,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/65929.wav,FSD50K-dev,"Motor_vehicle_(road),Siren,Vehicle,Alarm",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/189696.wav,FSD50K-eval,"Male_speech_and_man_speaking,Female_speech_and_woman_speaking,Chatter,Child_speech_and_kid_speaking,Fireworks,Music,Speech,Human_voice,Human_group_actions,Explosion",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/84685.wav,FSD50K-dev,"Rain,Thunderstorm,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/60802.wav,FSD50K-dev,"Crowd,Laughter,Human_group_actions,Human_voice",human,1,train
data/ESC-50/audio/3-157695-A-0.wav,ESC-50,dog,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/61360.wav,FSD50K-dev,Fart,human,1,train
data/ESC-50/audio/2-103426-A-3.wav,ESC-50,cow,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/432106.wav,FSD50K-eval,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/173007.wav,FSD50K-dev,"Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/3187.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/123982.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/60609.wav,FSD50K-eval,"Idling,Engine_starting,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/434155.wav,FSD50K-eval,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/362818.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/337791.wav,FSD50K-eval,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/384089.wav,FSD50K-eval,"Tick-tock,Chime,Bell,Clock,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/246309.wav,FSD50K-dev,"Crying_and_sobbing,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/417741.wav,FSD50K-dev,"Singing,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/333010.wav,FSD50K-dev,Animal,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/195146.wav,FSD50K-eval,"Fart,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/172230.wav,FSD50K-dev,Burping_and_eructation,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/164307.wav,FSD50K-dev,"Squeak,Bicycle,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/263668.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/169127.wav,FSD50K-eval,"Sawing,Engine,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/193675.wav,FSD50K-eval,"Whispering,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/321458.wav,FSD50K-eval,"Boat_and_Water_vehicle,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/233127.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
data/ESC-50/audio/4-199261-A-0.wav,ESC-50,dog,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/239120.wav,FSD50K-dev,"Dog,Musical_instrument,Domestic_animals_and_pets,Animal,Music",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/163338.wav,FSD50K-dev,"Bus,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/234944.wav,FSD50K-dev,Burping_and_eructation,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/254553.wav,FSD50K-dev,"Truck,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/85141.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/169233.wav,FSD50K-dev,"Cheering,Clapping,Human_group_actions,Hands",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/335988.wav,FSD50K-dev,"Applause,Knock,Chatter,Laughter,Human_group_actions,Human_voice,Door,Domestic_sounds_and_home_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/201159.wav,FSD50K-dev,Mechanisms,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/4231.wav,FSD50K-dev,"Singing,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/325615.wav,FSD50K-dev,Chewing_and_mastication,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/66664.wav,FSD50K-dev,Walk_and_footsteps,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/239141.wav,FSD50K-dev,"Male_speech_and_man_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/340652.wav,FSD50K-dev,"Accelerating_and_revving_and_vroom,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/84671.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/156677.wav,FSD50K-dev,"Aircraft,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/128023.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/32797.wav,FSD50K-dev,"Frog,Wild_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/381834.wav,FSD50K-dev,Human_voice,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/391686.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/253719.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/187312.wav,FSD50K-dev,"Subway_and_metro_and_underground,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/342114.wav,FSD50K-dev,"Car_passing_by,Engine,Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/28326.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/35969.wav,FSD50K-dev,Thunderstorm,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/47370.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/404384.wav,FSD50K-eval,Human_voice,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/260179.wav,FSD50K-eval,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/64006.wav,FSD50K-dev,"Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/212181.wav,FSD50K-dev,"Tick-tock,Clock,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/29584.wav,FSD50K-eval,Chewing_and_mastication,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/7551.wav,FSD50K-dev,"Whispering,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/362652.wav,FSD50K-eval,"Meow,Cat,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/47529.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/400867.wav,FSD50K-eval,"Sawing,Thump_and_thud,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/32630.wav,FSD50K-dev,"Drawer_open_or_close,Bell,Mechanisms,Domestic_sounds_and_home_sounds",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/418797.wav,FSD50K-eval,"Frog,Wild_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/103433.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/176687.wav,FSD50K-dev,"Truck,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/321947.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/110371.wav,FSD50K-dev,"Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/173334.wav,FSD50K-eval,"Chatter,Fireworks,Human_group_actions,Explosion",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/435278.wav,FSD50K-dev,Fart,human,1,train
data/ESC-50/audio/5-215179-A-13.wav,ESC-50,crickets,insect,4,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/245385.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/19704.wav,FSD50K-eval,"Speech_synthesizer,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/238016.wav,FSD50K-eval,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236385.wav,FSD50K-dev,"Female_speech_and_woman_speaking,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/433698.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/254907.wav,FSD50K-dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",motor,2,train
data/ESC-50/audio/4-188703-B-8.wav,ESC-50,sheep,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/241001.wav,FSD50K-eval,Fart,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/130069.wav,FSD50K-dev,"Motorcycle,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/37618.wav,FSD50K-eval,"Raindrop,Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/13778.wav,FSD50K-dev,"Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/167227.wav,FSD50K-dev,"Yell,Shout,Human_voice",human,1,train
data/ESC-50/audio/2-78651-A-44.wav,ESC-50,engine,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/435274.wav,FSD50K-dev,Fart,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/177496.wav,FSD50K-dev,"Finger_snapping,Hands",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/256808.wav,FSD50K-dev,"Engine_starting,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/167641.wav,FSD50K-dev,"Sneeze,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/135818.wav,FSD50K-dev,"Truck,Motor_vehicle_(road),Vehicle",motor,2,train
data/ESC-50/audio/3-144891-B-19.wav,ESC-50,thunderstorm,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/326051.wav,FSD50K-dev,"Car,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/387949.wav,FSD50K-dev,"Raindrop,Drip,Rain,Water,Liquid",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/214052.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/121572.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
data/ESC-50/audio/5-251971-A-47.wav,ESC-50,airplane,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/233176.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/420323.wav,FSD50K-dev,Wind,rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/151197.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/151698.wav,FSD50K-dev,Chewing_and_mastication,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/320096.wav,FSD50K-eval,"Idling,Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/75982.wav,FSD50K-dev,"Ocean,Boat_and_Water_vehicle,Water,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/222524.wav,FSD50K-dev,"Sawing,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/60670.wav,FSD50K-dev,"Sigh,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/346803.wav,FSD50K-dev,"Finger_snapping,Hands",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/127125.wav,FSD50K-eval,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/122808.wav,FSD50K-eval,"Raindrop,Wind,Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/4204.wav,FSD50K-dev,"Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/111173.wav,FSD50K-dev,"Bus,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/321952.wav,FSD50K-dev,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/362234.wav,FSD50K-dev,"Motorcycle,Accelerating_and_revving_and_vroom,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/190696.wav,FSD50K-eval,"Cutlery_and_silverware,Chatter,Clapping,Tambourine,Child_speech_and_kid_speaking,Domestic_sounds_and_home_sounds,Human_group_actions,Hands,Percussion,Musical_instrument,Music,Speech,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/55019.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/176731.wav,FSD50K-eval,"Livestock_and_farm_animals_and_working_animals,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236089.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/22927.wav,FSD50K-dev,"Thunder,Rain,Water,Thunderstorm",rain_wind,3,train
data/ESC-50/audio/4-183487-A-1.wav,ESC-50,rooster,animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/340700.wav,FSD50K-dev,Engine,motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/26336.wav,FSD50K-dev,"Cough,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/235609.wav,FSD50K-eval,"Mechanical_fan,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/353178.wav,FSD50K-dev,"Traffic_noise_and_roadway_noise,Bus,Engine,Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/273102.wav,FSD50K-dev,Run,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/160094.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/99085.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/213029.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/10172.wav,FSD50K-dev,"Breathing,Respiratory_sounds",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/235125.wav,FSD50K-dev,Human_voice,human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/244055.wav,FSD50K-dev,"Rain,Water",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/149836.wav,FSD50K-dev,"Camera,Mechanisms",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/316687.wav,FSD50K-dev,"Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/386609.wav,FSD50K-dev,"Laughter,Human_voice",human,1,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/199953.wav,FSD50K-dev,"Thunder,Wind,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236117.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/236084.wav,FSD50K-dev,"Bark,Dog,Domestic_animals_and_pets,Animal",animal,5,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/258043.wav,FSD50K-dev,"Drill,Power_tool,Tools",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/102858.wav,FSD50K-dev,"Motor_vehicle_(road),Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.eval_audio_16k/85760.wav,FSD50K-eval,"Skateboard,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/83790.wav,FSD50K-dev,"Train,Rail_transport,Vehicle",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/238791.wav,FSD50K-dev,"Thunder,Thunderstorm",rain_wind,3,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/89683.wav,FSD50K-dev,"Motor_vehicle_(road),Siren,Vehicle,Alarm",motor,2,train
/Volumes/Extreme SSD/data/4060432/FSD50K.dev_audio_16k/36831.wav,FSD50K-dev,"Accelerating_and_revving_and_vroom,Car,Motor_vehicle_(road),Vehicle,Engine",motor,2,train
data/ESC-50/audio/5-194899-A-3.wav,ESC-50,cow,animal,5,train
